MYC	0.394515771087845	1
TP53	0.328438187295789	2
PAX6	0.286060479430166	3
IDH1	0.271629110829244	4
COG2	0.258018311334945	5
OGDH	0.256119276289079	6
AR	0.235620600779631	7
YWHAE	0.23455857806721	8
HDAC1	0.227968744811243	9
NDUFS2	0.223585322220589	10
NOTCH1	0.221994621041317	11
HDAC2	0.221891771418358	12
RB1	0.220907552303741	13
JUN	0.219984123947561	14
BRCA2	0.214888314662325	15
PCNA	0.213172752070492	16
PAX3	0.210399884000069	17
TCTN1	0.208876266952208	18
CREB1	0.207804504799414	19
MARS1	0.205131529265747	20
ESR1	0.203675183516838	21
SDHB	0.203465535400089	22
TBP	0.203349668499088	23
GAPDH	0.202724761892809	24
EGFR	0.202352237494587	25
IARS2	0.200158280221148	26
PRKDC	0.196837648687184	27
PCM1	0.193145403388999	28
CDK6	0.190120509568153	29
YARS2	0.189030207627126	30
KCNAB2	0.188532614560957	31
BRCA1	0.182931018756705	32
LEF1	0.182320561806779	33
EPRS1	0.180817175667199	34
TFAP2A	0.179829436464916	35
CDK1	0.177834207495265	36
CDK5	0.177424073580603	37
GATA2	0.175863954335532	38
RAD50	0.174834486487669	39
MAPK3	0.174751979271663	40
NR3C1	0.174557537737649	41
WDR5	0.171601152383162	42
HNF4A	0.170055933228036	43
ERCC4	0.169779272324642	44
GSK3B	0.169652969042876	45
HNF1A	0.169611575586261	46
CDK4	0.168634694149728	47
DCTN1	0.168347738634716	48
NDUFS3	0.168179350506025	49
GATA4	0.167403366465144	50
SRC	0.166609554195816	51
SMARCC1	0.165488079118732	52
DNMT1	0.164397408114103	53
NDUFA9	0.163773362439719	54
KANK1	0.160687460025491	55
PPARG	0.160521672745065	56
DLST	0.160175870608603	57
MARS2	0.160156629839935	58
CDK2	0.159982001025463	59
BDNF	0.159975684218628	60
FGFR1	0.159715838972561	61
APP	0.157227960087211	62
ACAT2	0.156289529171852	63
EHMT2	0.156135812767007	64
NDUFV2	0.156068312927621	65
CDKN2A	0.155147517289917	66
GAD2	0.154522740550903	67
TUFM	0.153898142574223	68
GLRB	0.153114965834595	69
STAT3	0.151839450660035	70
TCF12	0.151461968268719	71
E2F1	0.15056767449207	72
NCOR1	0.15018095286144	73
MYB	0.149273397718476	74
INS	0.149126774966433	75
HSP90AA1	0.148835952332098	76
CACNG2	0.14860069292083	77
GJA1	0.147638604453966	78
EEF2	0.146259922997014	79
TPI1	0.145851297778706	80
PIK3R1	0.145741434254359	81
GALNS	0.145561574488766	82
CHD9	0.145536328994577	83
ZNF423	0.145345518371535	84
GATA1	0.145168657783539	85
AFG3L2	0.144767660309689	86
ATP5F1A	0.142689550588292	87
BUB3	0.142658849822045	88
RET	0.142595779988191	89
STAT1	0.141231692874239	90
HSPA8	0.14096589010231	91
KIT	0.140313438252316	92
UQCRFS1	0.139820457382008	93
MYOD1	0.139631136328842	94
CENPE	0.139152608428714	95
CYCS	0.138946958425008	96
SMAD2	0.138828156055889	97
TOP2A	0.138509329802493	98
FGFR3	0.138212907593339	99
IKBKB	0.138203737839242	100
PBRM1	0.138161403991831	101
ZEB1	0.138006771536971	102
TCF3	0.137118938946582	103
CDC5L	0.135966821259815	104
PRKACA	0.13569248871548	105
POLR1A	0.135561973371045	106
SP1	0.135385763955023	107
CEBPA	0.135348920427866	108
SIRT1	0.135329274091849	109
NOTCH2	0.13418471568394	110
ABL1	0.133992929712748	111
TUBA8	0.133848480079218	112
ALG2	0.133806188209407	113
FANCM	0.133459699527842	114
NARS2	0.133440391040558	115
TWNK	0.133254061639018	116
WDR19	0.132866046592206	117
SASS6	0.132442489459046	118
FLNA	0.132345127710938	119
SNCA	0.132113009634891	120
ARNT	0.131730216447751	121
ZNF41	0.131361401245326	122
NDUFS6	0.13131491984793	123
IFT140	0.131111881377835	124
HDAC3	0.130986932594793	125
ANK1	0.130884513394976	126
ERBB2	0.130536491500833	127
PIK3C3	0.130362535940868	128
PITX2	0.130179734637414	129
FOS	0.130041239127173	130
DICER1	0.13001833289961	131
SEC23A	0.12988907641041	132
RHOA	0.129833260713822	133
CCNC	0.12937766046753	134
CS	0.129318425147349	135
CASP3	0.129121528535883	136
STX1A	0.129022811340188	137
PCLO	0.128840475604829	138
METTL1	0.128662284671423	139
SPG7	0.128479463315274	140
ABCD3	0.127468128768434	141
DHODH	0.127285569107014	142
ALDH6A1	0.127127632797756	143
DNM2	0.126989383626796	144
BBIP1	0.126780417984184	145
SETDB1	0.126745590941396	146
BAZ1B	0.126514194876958	147
WT1	0.126260677705421	148
UBE2I	0.126205095106114	149
GARS1	0.125491074926724	150
KAT2B	0.125396472466214	151
HSPA5	0.12514919622194	152
CAT	0.12476827014886	153
HDAC6	0.124052518930942	154
EGR1	0.123976834132122	155
CHRNA4	0.123971876504335	156
FA2H	0.123833598389354	157
TACO1	0.123714856903631	158
RBBP4	0.123512246417678	159
STUB1	0.122696119808174	160
CTNND2	0.122488867475486	161
RXRA	0.122411466303186	162
SMG1	0.122099597600144	163
ATRIP	0.122078441909057	164
DDHD1	0.121880488097751	165
RAP1A	0.121827639520498	166
GRB2	0.121596899787717	167
ATXN1	0.121176993081576	168
STT3B	0.121002755950944	169
EGF	0.120444166496235	170
APRT	0.120290476231115	171
NCOR2	0.119983290917056	172
DVL1	0.119973283358874	173
WNT5A	0.119911573446899	174
MEIS1	0.119522139762138	175
TUBB4B	0.117877910965507	176
GPHN	0.117451241574543	177
STK11	0.117435859123537	178
PRKAR1A	0.117378617137169	179
TYMS	0.117292579418846	180
CDC73	0.117258095413456	181
